Time(ms),Voltage(mV),Current(nA),Energy(uJ)
3104.5,3300,2.8427e+006,33669.2
3105,3300,2.7576e+006,33673
3105.5,3300,2.7576e+006,33677.2
3106,3300,2.7576e+006,33681.4
3106.5,3300,2.7576e+006,33685.6
3107,3300,2.7576e+006,33689.4
3107.5,3300,2.7576e+006,33692.8
3108,3300,2.7576e+006,33696.5
3108.5,3300,2.3625e+006,33700.3
3109,3300,2.3625e+006,33703.7
3109.5,3300,2.3625e+006,33707.4
3110,3300,2.3625e+006,33711.2
3110.5,3300,2.3625e+006,33714.6
3111,3300,2.3625e+006,33718.4
3111.5,3300,2.3625e+006,33722.1
3112,3300,2.3625e+006,33725.5
3112.5,3300,2.1939e+006,33729.3
3113,3300,2.1939e+006,33732.6
3113.5,3300,2.1939e+006,33736.4
3114,3300,2.1939e+006,33740.2
3114.5,3300,2.1939e+006,33743.5
3115,3300,2.1939e+006,33747.3
3115.5,3300,2.1939e+006,33750.7
3116,3300,2.1939e+006,33754.4
3116.5,3300,2.1939e+006,33758.2
3117,3300,2.1939e+006,33761.6
